    0.000000000    0.000000671    0.000000671
    0.015747718    0.000002058    0.000002058
    0.031495435    0.000003444    0.000003444
    0.047243153    0.000004830    0.000004830
    0.062990871    0.000006217    0.000006217
    0.078738588    0.000007603    0.000007603
    0.094486306    0.000008990    0.000008990
    0.110234024    0.000010376    0.000010376
    0.125981742    0.000011762    0.000011762
    0.141729459    0.000013149    0.000013149
    0.157477177    0.000014535    0.000014535
    0.173224895    0.000015922    0.000015922
    0.188972612    0.000017308    0.000017308
    0.204720330    0.000018694    0.000018694
    0.220468048    0.000020081    0.000020081
    0.236215765    0.000021467    0.000021467
    0.251963483    0.000022854    0.000022854
    0.267711201    0.000024240    0.000024240
    0.283458919    0.000025626    0.000025626
    0.299206636    0.000027013    0.000027013
    0.314954354    0.000028399    0.000028399
    0.330702072    0.000029786    0.000029786
    0.346449789    0.000031172    0.000031172
    0.362197507    0.000032558    0.000032558
    0.377945225    0.000033945    0.000033945
    0.393692942    0.000035331    0.000035331
    0.409440660    0.000036718    0.000036718
    0.425188378    0.000038104    0.000038104
    0.440936096    0.000039490    0.000039490
    0.456683813    0.000040877    0.000040877
    0.472431531    0.000042263    0.000042263
    0.488179249    0.000043650    0.000043650
    0.503926966    0.000045036    0.000045036
    0.519674684    0.000046422    0.000046422
    0.535422402    0.000047809    0.000047809
    0.551170119    0.000049195    0.000049195
    0.566917837    0.000050582    0.000050582
    0.582665555    0.000051968    0.000051968
    0.598413273    0.000053354    0.000053354
    0.614160990    0.000054741    0.000054741
    0.629908708    0.000056127    0.000056127
    0.645656426    0.000057514    0.000057514
    0.661404143    0.000058900    0.000058900
    0.677151861    0.000060286    0.000060286
    0.692899579    0.000061673    0.000061673
    0.708647296    0.000063059    0.000063059
    0.724395014    0.000064446    0.000064446
    0.740142732    0.000065832    0.000065832
    0.755890450    0.000067218    0.000067218
    0.771638167    0.000068605    0.000068605
    0.787385885    0.000069991    0.000069991
    0.803133603    0.000071378    0.000071378
    0.818881320    0.000072764    0.000072764
    0.834629038    0.000074150    0.000074150
    0.850376756    0.000075537    0.000075537
    0.866124473    0.000076923    0.000076923
    0.881872191    0.000078310    0.000078310
    0.897619909    0.000079696    0.000079696
    0.913367627    0.000081082    0.000081082
    0.929115344    0.000082469    0.000082469
    0.944863062    0.000083855    0.000083855
    0.960610780    0.000085242    0.000085242
    0.976358497    0.000086628    0.000086628
    0.992106215    0.000088014    0.000088014
    1.007853933    0.000089401    0.000089401
    1.023601650    0.000090787    0.000090787
    1.039349368    0.000092174    0.000092174
    1.055097086    0.000093560    0.000093560
    1.070844803    0.000094946    0.000094946
    1.086592521    0.000096333    0.000096333
    1.102340239    0.000097719    0.000097719
    1.118087957    0.000099106    0.000099106
    1.133835674    0.000100492    0.000100492
    1.149583392    0.000101878    0.000101878
    1.165331110    0.000103265    0.000103265
    1.181078827    0.000104651    0.000104651
    1.196826545    0.000106038    0.000106038
    1.212574263    0.000107424    0.000107424
    1.228321980    0.000108810    0.000108810
    1.244069698    0.000110197    0.000110197
    1.259817416    0.000111583    0.000111583
    1.275565134    0.000112970    0.000112970
    1.291312851    0.000114356    0.000114356
    1.307060569    0.000115742    0.000115742
    1.322808287    0.000117129    0.000117129
    1.338556004    0.000118515    0.000118515
    1.354303722    0.000119902    0.000119902
    1.370051440    0.000121288    0.000121288
    1.385799157    0.000122674    0.000122674
    1.401546875    0.000124061    0.000124061
    1.417294593    0.000125447    0.000125447
    1.433042311    0.000126834    0.000126834
    1.448790028    0.000128220    0.000128220
    1.464537746    0.000129606    0.000129606
    1.480285464    0.000130993    0.000130993
    1.496033181    0.000132379    0.000132379
    1.511780899    0.000133766    0.000133766
    1.527528617    0.000135152    0.000135152
    1.543276334    0.000136538    0.000136538
    1.559024052    0.000137925    0.000137925
    1.574771770    0.000139311    0.000139311
    1.590519488    0.000140698    0.000140698
    1.606267205    0.000142084    0.000142084
    1.622014923    0.000143470    0.000143470
    1.637762641    0.000144857    0.000144857
    1.653510358    0.000146243    0.000146243
    1.669258076    0.000147630    0.000147630
    1.685005794    0.000149016    0.000149016
    1.700753511    0.000150402    0.000150402
    1.716501229    0.000151789    0.000151789
    1.732248947    0.000153175    0.000153175
    1.747996665    0.000154562    0.000154562
    1.763744382    0.000155948    0.000155948
    1.779492100    0.000157334    0.000157334
    1.795239818    0.000158721    0.000158721
    1.810987535    0.000160107    0.000160107
    1.826735253    0.000161494    0.000161494
    1.842482971    0.000162880    0.000162880
    1.858230688    0.000164266    0.000164266
    1.873978406    0.000165653    0.000165653
    1.889726124    0.000167039    0.000167039
    1.905473842    0.000168426    0.000168426
    1.921221559    0.000169812    0.000169812
    1.936969277    0.000171198    0.000171198
    1.952716995    0.000172585    0.000172585
    1.968464712    0.000173971    0.000173971
    1.984212430    0.000175358    0.000175358
    1.999960148    0.000176744    0.000176744
    2.015707865    0.000178130    0.000178130
    2.031455583    0.000179517    0.000179517
    2.047203301    0.000180903    0.000180903
    2.062951018    0.000182290    0.000182290
    2.078698736    0.000183676    0.000183676
    2.094446454    0.000185062    0.000185062
    2.110194172    0.000186449    0.000186449
    2.125941889    0.000187835    0.000187835
    2.141689607    0.000189222    0.000189222
    2.157437325    0.000190608    0.000190608
    2.173185042    0.000191994    0.000191994
    2.188932760    0.000193381    0.000193381
    2.204680478    0.000194767    0.000194767
    2.220428195    0.000196154    0.000196154
    2.236175913    0.000197540    0.000197540
    2.251923631    0.000198926    0.000198926
    2.267671349    0.000200313    0.000200313
    2.283419066    0.000201699    0.000201699
    2.299166784    0.000203086    0.000203086
    2.314914502    0.000204472    0.000204472
    2.330662219    0.000205858    0.000205858
    2.346409937    0.000207245    0.000207245
    2.362157655    0.000208631    0.000208631
    2.377905372    0.000210018    0.000210018
    2.393653090    0.000211404    0.000211404
    2.409400808    0.000212790    0.000212790
    2.425148526    0.000214177    0.000214177
    2.440896243    0.000215563    0.000215563
    2.456643961    0.000216950    0.000216950
