    0.000000000    0.000172228    0.000172228
    0.015747718    0.000173209    0.000173209
    0.031495435    0.000174189    0.000174189
    0.047243153    0.000175169    0.000175169
    0.062990871    0.000176149    0.000176149
    0.078738588    0.000177129    0.000177129
    0.094486306    0.000178110    0.000178110
    0.110234024    0.000179090    0.000179090
    0.125981742    0.000180070    0.000180070
    0.141729459    0.000181050    0.000181050
    0.157477177    0.000182030    0.000182030
    0.173224895    0.000183011    0.000183011
    0.188972612    0.000183991    0.000183991
    0.204720330    0.000184971    0.000184971
    0.220468048    0.000185951    0.000185951
    0.236215765    0.000186932    0.000186932
    0.251963483    0.000187912    0.000187912
    0.267711201    0.000188892    0.000188892
    0.283458919    0.000189872    0.000189872
    0.299206636    0.000190852    0.000190852
    0.314954354    0.000191833    0.000191833
    0.330702072    0.000192813    0.000192813
    0.346449789    0.000193793    0.000193793
    0.362197507    0.000194773    0.000194773
    0.377945225    0.000195753    0.000195753
    0.393692942    0.000196734    0.000196734
    0.409440660    0.000197714    0.000197714
    0.425188378    0.000198694    0.000198694
    0.440936096    0.000199674    0.000199674
    0.456683813    0.000200654    0.000200654
    0.472431531    0.000201635    0.000201635
    0.488179249    0.000202615    0.000202615
    0.503926966    0.000203595    0.000203595
    0.519674684    0.000204575    0.000204575
    0.535422402    0.000205555    0.000205555
    0.551170119    0.000206536    0.000206536
    0.566917837    0.000207516    0.000207516
    0.582665555    0.000208496    0.000208496
    0.598413273    0.000209476    0.000209476
    0.614160990    0.000210456    0.000210456
    0.629908708    0.000211437    0.000211437
    0.645656426    0.000212417    0.000212417
    0.661404143    0.000213397    0.000213397
    0.677151861    0.000214377    0.000214377
    0.692899579    0.000215358    0.000215358
    0.708647296    0.000216338    0.000216338
    0.724395014    0.000217318    0.000217318
    0.740142732    0.000218298    0.000218298
    0.755890450    0.000219278    0.000219278
    0.771638167    0.000220259    0.000220259
    0.787385885    0.000221239    0.000221239
    0.803133603    0.000222219    0.000222219
    0.818881320    0.000223199    0.000223199
    0.834629038    0.000224179    0.000224179
    0.850376756    0.000225160    0.000225160
    0.866124473    0.000226140    0.000226140
    0.881872191    0.000227120    0.000227120
    0.897619909    0.000228100    0.000228100
    0.913367627    0.000229080    0.000229080
    0.929115344    0.000230061    0.000230061
    0.944863062    0.000231041    0.000231041
    0.960610780    0.000232021    0.000232021
    0.976358497    0.000233001    0.000233001
    0.992106215    0.000233981    0.000233981
    1.007853933    0.000234962    0.000234962
    1.023601650    0.000235942    0.000235942
    1.039349368    0.000236922    0.000236922
    1.055097086    0.000237902    0.000237902
    1.070844803    0.000238882    0.000238882
    1.086592521    0.000239863    0.000239863
    1.102340239    0.000240843    0.000240843
    1.118087957    0.000241823    0.000241823
    1.133835674    0.000242803    0.000242803
    1.149583392    0.000243784    0.000243784
    1.165331110    0.000244764    0.000244764
    1.181078827    0.000245744    0.000245744
    1.196826545    0.000246724    0.000246724
    1.212574263    0.000247704    0.000247704
    1.228321980    0.000248685    0.000248685
    1.244069698    0.000249665    0.000249665
    1.259817416    0.000250645    0.000250645
    1.275565134    0.000251625    0.000251625
    1.291312851    0.000252605    0.000252605
    1.307060569    0.000253586    0.000253586
    1.322808287    0.000254566    0.000254566
    1.338556004    0.000255546    0.000255546
    1.354303722    0.000256526    0.000256526
    1.370051440    0.000257506    0.000257506
    1.385799157    0.000258487    0.000258487
    1.401546875    0.000259467    0.000259467
    1.417294593    0.000260447    0.000260447
    1.433042311    0.000261427    0.000261427
    1.448790028    0.000262407    0.000262407
    1.464537746    0.000263388    0.000263388
    1.480285464    0.000264368    0.000264368
    1.496033181    0.000265348    0.000265348
    1.511780899    0.000266328    0.000266328
    1.527528617    0.000267308    0.000267308
    1.543276334    0.000268289    0.000268289
    1.559024052    0.000269269    0.000269269
    1.574771770    0.000270249    0.000270249
    1.590519488    0.000271229    0.000271229
    1.606267205    0.000272210    0.000272210
    1.622014923    0.000273190    0.000273190
    1.637762641    0.000274170    0.000274170
    1.653510358    0.000275150    0.000275150
    1.669258076    0.000276130    0.000276130
    1.685005794    0.000277111    0.000277111
